Assignee,Blockchain ecosystem,Date Created,Description,Impact Area,Logo,Name,preJan20th) Upvotes,Reviewed?,Submitted by (email),Submitted by (name),Submitted by owner?,Subscribed,Topic,Upvotes,Web3
Climatecoin.io,"Celo,Not sure / still deciding",10/24/2022 6:51 AM,Tokenisation of high integrity carbon credits making it available to retail investors corporates and the general public through a Defi ecosystem abd a DAO,Carbon,16661334758015715956481288109964.jpg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/DgXpyMZIPVT83OB7-kBqTw/Ac-o4OSX-0nJvh0i3IlG6N7RTCk_rl2_UaPEGCO-1Yb13sqqx3Pfe5k0mlYQt6G7oPMP3XQy_QGMNSiYXXlDr1EL2jpdrpiyK056b7QoF-bEhR7pxpMJfVQRe3NeYw2U/Q9C3rTtIM6KZdfZ6EBpeigz5vHuJE1YR5kk29vjt5Pg),GreenClimateDAO,0,,,,checked,checked,,0,"Token,DAO"
,Not sure / still deciding,10/24/2022 6:51 AM,"We're bridging crypto capital to underfunded solar projects in emerging markets. We fund, build and own profitable, high impact solar installations around the world.",Energy,Helios Logo v2.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/7CcdwOBKex9Bi0DnmCn6eg/k7jyoSOIyEQUo2GH0FleBkB0rSP9kOAx8p_Qt4nQ_ykoHyoMS7-WLJlPIH8dsBe8fnyE0LSqSCdcP6jTzgKeOkrTXbQ5ckxV5Up4LDBp0Ts/QlhsLbaD3TwN2RQ57S0JX-g3qOVfKjdOcHdDefuHxSI),Helios,0,,,,checked,checked,,0,dApp
www.Mentholprotocol.com,"Ethereum,Polygon,Celo,Regen Network",10/24/2022 6:51 AM,"Menthol Protocol is the first Multi-chain sustainable Ecosystem making Web3 the first climate-positive industry. It allows any dApp, NFT Projects, Blockchains, you name it and we can make it Climate Positive. It's accessible, Easy to set up (NoCode) and you will make a significant impact on our planet. ","""Nature, Carbon, Education, Food & Agriculture, Innovation""",Menthol Protocol Logo w BG.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/LuJiBmLwhtCgnEA0ALVjRA/Znyv3pz4VGsZBr2hqQ9VUaR-A3ofkAiSUP5J4kq0c63yL4gcxIZe3HNinOLEs73K-zXBTrfNQ4ouhffPKwCy3hI2aoh_TDxlqR7Mq2lgFUDkI9wjUcXPftr4FLUr_WNT/yTqweLqBlHlyE4W6zCYlEw1OprcC9OY709cpUykD2qw),Menthol Protocol,34,,,,checked,checked,Energy,0,"""Blockchain (L1, L2)"",dApp,Token,NFT,DAO"
metopia.xyz,"Ethereum,Solana,Polygon,Cosmos,Other",10/24/2022 6:51 AM,"We are creating a more equitable system in the form of Web3 Reputations. Where off-chain and on-chain credentials play a part in community management, whether it be through customised, incentive creation through voting power or through the use of non-financial contribution in the form of non-transferable Metobadges (SoulBound Tokens)",Other,Metopia PFP.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/UZh2sKy1e6uzSRFKXvBuoQ/FY7Jx0gPaZBGJqURxT8aep9fdv8lR--6xGb44IvFI-oKFPj9rjtW8Tm2ORp8RdrNwklYzdl2B8mKi7TzuDgUuyGSssy8FEtYZolTMKZGZVk/J59Fy4SF5RZ8qSSYzjmMZ7_istCBkdSA0B5LwFKQcSw),Metopia,2,,,,checked,checked,,0,"NFT,DAO,Other"
https://mrv.earth,"Polygon,Regen Network,Ethereum,Celo,Cosmos,HBAR",10/24/2022 6:51 AM,TBD,"""Nature, Carbon, Food & Agriculture, Social justice, Investing, Innovation""",1.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/NMDiQAVkwArqPMADy2XjLA/pvSuLGpJksRJI76L_03TqT-hT8LIgqTariWkwvi8nidn8LMM4aT-tzj8v5_q5gJpxSWXIfe6L_t7HtZGMGAgKA/oEl-SOY-r5S8QZxnhM4u-XzcVtSKh8REoiTPvgzznwg),MRV Research Foundation,0,,,,checked,checked,"Biodiversity,Forestry,Food Forests,Agriculture,MRV",0,"""Blockchain (L1, L2)"",Token,DAO,NFT"
http://powerplay.xyz,Polygon,10/24/2022 6:51 AM,"Gamified energy ise with REMI rewards incentivises Demand Management (DM). Stake REMI in the 'Bill Buster', which generates a daily bill-discount like a solar system for people without solar",Energy,GsaLNmR0_400x400.jpg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/G4IlcNMKdPW62ZLoiJhx6A/mw2egjjYP3p99UlbRuiC5OkLwaE-8oGaHCbx7rLc8WRSiE3StxiiyBtM5PiyKewuhtigf2wqDaS9HEQq28RWBC3ze30kxF3PV5zYA1Ezrwo/WnaOF48Ommk7Nif-k2k79JCH1ELyZs1ukdvMIZHg8kw),PowerPlay,0,,,,checked,checked,,0,"dApp,NFT,DAO,Token"
https://silta.finance/,Not sure / still deciding,10/24/2022 6:51 AM,"Silta is the bridge to a sustainable future. We want to build a better future by directing finance to the infrastructure that can deliver real impacts.  In a nutshell, we do three things:  Conduct due diligence scoring on borrowers' debt financing applications  Act as a marketplace bringing together borrowers with TradFi and DeFi protocols to broker financing deals.  Monitor the borrowers performance during construction and operations ","""Energy, Industry""",Screen Shot 2022-10-18 at 4.26.16 AM.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/z0V-O2oGAVVt4PJXgZvJVg/SGfoo5KMO-l-EpilJfVB2MPl5rb4EwjgOZ3YUMD-ABqT-giMePpOOTgqNDOTFgyuZT9C5RUJY_hVJQ5wDr7kYuxtNEJS64Puf3QNcyDCIw4a45IUJPnO2EC2cXBppysl/wqKY02Zh6TZnsiMP1KFcHocJ2qFCnJ3sVpp77XGIdLU),Silta Finance,0,,,,checked,checked,,0,"DAO,dApp,Token,NFT"
https://zenbit.mx/,"Ethereum,Polygon,Other",10/24/2022 6:51 AM,Develop digital public goods to empower citizens and build around web3 cities to improve funding and privacy on cities,"""Energy, Carbon, Innovation, Industry, Nature""",zenbit.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/4JlcNtviklkilLUspUy8lw/1n7bTpW1-SVnHW2j9GfhrJpEy4nj0ow_c5KoYb6bi51wKWaAd3Pd3-BYLTxZsecSiYtOJ2YKY8NW61SoNeKa6lJ3B1gOlUy8Z1Im86fw4Ls/zr8NAW6XhUj53sm6ioSlo1Gnl85SI8prugfVEueoJcQ),zenbit.eth,2,,,,checked,checked,Energy,0,"NFT,DAO,dApp"
https://bloomnetwork.earth,"Ethereum,Not sure / still deciding",10/24/2022 6:51 AM,"Bloom is a climate action network that helps people of all ages find and participate in local, proven grassroots climate actions. It combines an online social network with local climate coalitions.","""Nature, Education, Social justice, Innovation, Carbon, Energy, Food & Agriculture""",Bloom Logo Primary.svg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/Ip705gooheZSKV1bMGx6Jg/X9oOUSXzEYDCc8i5pk6a50Mz9JP6OOEEC-enXoeqPR6c--TWHAanZmOPLaFRhP8VIRK9uzLUAV64xpGHLN__oCKAim9ZrXc5dyg0Ornqsts/w4mC0T5QNKvDOMKfH9QyEpt7f1EENHmoxBfyuYdF7e4),Bloom Network,3,,,,checked,checked,"Biodiversity,Animals,Ocean,Food Forests,Water,Agriculture,Other",0,"NFT,Token,DAO,dApp"
https://www.carbonlink.io/,Polygon,10/24/2022 6:51 AM,"CarbonLink aims to serve the community as an all-encompassing carbon offsetting platform. We drive sustainable demand by increasing the accessibility of tokenized carbon offsets. Our suite of products includes a carbon emission calculator (subscription-based model) and a carbon marketplace/exchange (complete with an offsetting API & on-chain meta registry). Our simple user flow (sign-up, pay in fiat, retire) promotes sustainable initiative by breaking down the Web3 barrier to entry that’s involved with tokenized carbon offsets. ","""Carbon, Nature""",New CL logo.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/NrhP7v4bcTW4sDJqWrdduA/01tDXQ2nVq5vUZDQJBJnNbRz-CsjOXOsGr6xUBDsclzntLfy6b29tXFC0I5cfKn3z1aJMOGeulBnj1d6u2-ioF_nz3pf3PkplECLn5iVbw8/MBU6ThBNOJZNyjPsnepf_rCdvd1kjaAnImOoYYrU-2A),Carbonlink,3,,,,checked,checked,"Forestry,Biodiversity,Agriculture,Energy",0,dApp
https://cyberbox.art,Celo,10/24/2022 6:51 AM,- ReFi NFT Marketplace that helps people and companies to be carbon neutral - No-code solution for creating dynamic NFTs tied to real data,"""Carbon, Education""",ko6dUzGQ_400x400.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/hgGJ_uJFO6ky7EoFaQPmnw/jb7WuV1q19QPhEzulKTFvcM9C1FbcTXWi2myK9JQBKJTkbTbZeXtSbXFBF7B2Y-343mdqRGNushFiJ9EHaQSWzRBNdSiORsQWUEQ_32_f5M/sZ-GFTJ53nkmbsqNx2UZKrpGRYc9-lNDIkDFj_cR62c),CyberBox,0,,,,checked,checked,,0,"NFT,DAO"
https://www.discarbon.earth/,"Polygon,Ethereum",10/24/2022 6:51 AM,"We are building transparent and verifiable carbon retirement tools available as public goods in order to drive the adoption of on-chain carbon. Our tools aim to: 1. Onboard crypto natives and create awareness for on-chain carbon within the crypto community. 2. Serve as tangible examples of decentralized applications using on-chain carbon to those working within the traditional carbon market, for example, http://flight.discarbon.earth/. 3. Drive demand for and the irrevocable retirement of on-chain carbon.","""Carbon, Innovation, Education""",CO2_logo_green.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/QzRhsuFk456K_CFkXoYkPg/mBz5gSyDBol1dWqV_Hy5fkS7r1nfiqvunHsHUssGH_XjtUF9TIdPy0f-tKM7JsrWjd0FaoeTFKKmr86RVHbSPB9eLq66VKoxAjaj-_1bWWA/-D_RBlRKG9uOfBTJV3DG4Ea2lxmZsnh0zvF_XsxnkYc),disCarbon,2,,,,checked,checked,,0,"""Blockchain (L1, L2)"",dApp"
https://www.eco-labs.xyz/,"Celo,Regen Network,Ethereum,Other",10/24/2022 6:51 AM,"We are building an dApp to more easily onboard regenerators into the ecosystems, such as Regen Network, that will value their actions at small scales and provide tooling for human sensing. ","""Nature, Carbon, Food & Agriculture, Social justice""",B48D3A20-91CD-4623-B191-6D1018A16D3B.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/wK_X_4BWWCGn6OuDs1q5wQ/aTVhsXSuYr97fjCm1P5Q3bCYDXN9qZQzb-qqcjuZMhFXoSZIOUbKIneUBf5PE8zbVzBIPJEsAFmS74LxnMRYvibYr4494eWWtAHwKMgsEAHHsp7MSV5EM1yENZf4Rb85/ZWNv39oyv0aeVH4PXOprJPUxU1tZnWOj5DTq4WV_Pvc),Eco Labs,7,,,,checked,checked,"Biodiversity,Forestry,Food Forests,Water,Agriculture",0,"dApp,NFT,Token,""Blockchain (L1, L2)"""
fortrees.club,Polygon,10/24/2022 6:51 AM,"Tokenised trees as a stable coin, which leads to Non Fungible Updates - we film every tree planted and leverage a machine learning AI tree counter to count with >96% accuracy. We then put these videos on the Polygon blockchain such that updates are non-fungible 1/1s.",Carbon,9FD8D29F-E83B-483D-9665-D28C2E2E82A4.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/wufI-vx3ZOqr0y589dUGRQ/NDrYThONnhLu5XiFqWPFeuCQVA6i1gmHqzWFUnh10SP6i6h-st8ptJpupDaLfAt_kfH3KIVtja7JVAKSxs0a0r-iiZIXqXAhoBwAlqh8zcRvQ7B4dRAFVk_XLRs69Ztp/OCzFoomcj5cMo0c4F3NnYvi0pcqcLctMChz2ZyzkB_Y),For Trees Club,0,,,,checked,checked,,0,"Stablecoin,NFT,dApp"
https://www.refibysouth.com/,Not sure / still deciding,10/24/2022 6:51 AM,"Rise of the ReFi Bounty Hunters This next phase of the project aims to provide enable project discovery, collaborations, and conversations around #ReFi while simultaneously providing freelance opportunities to Web3 participants. We intend to set up bounties around - Weekly/Fortnightly Localised Climate Crypto Round ups - Countrywise - Weekly/Fortnightly Twitter spaces in multiple local languages - Countrywise -Building a team of 3 individuals per country across at least 10 countries that would  apply for Gitcoin grants for GR16 to build the localised ( local language ) ReFi ecosystem in the said country ","""Education, Investing, Social justice""",ReFi_-_Global_South (2).png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/UQ64xCe3SPiws6Ru2gPs0w/0353ox41Lh_P7850FfjRQ9wL1VWuc-16U748mkcZkgcZ6wCP4qeUPmv1xX4ySPuWY0lPfSLvoyw5c2Qyuilh9DQWkTuWm5T_cieruLFxTEA/DvCjCHX2-S5Ae-M40lZKJ8V4TprPFYr25vYxerqXtN8),ReFi By South,0,,,,checked,checked,,2,DAO
senergytech.io,Not sure / still deciding,10/24/2022 6:51 AM,"At Senergy Tech, we develop and scale technology that matters for a sustainable world by providing innovative global solutions at scale at the intersection of sustainability, energy, & technology. We bridge technical & strategy gaps between Energy & Environment <> Data & Web3 with a team of industry and research experts from laboratories spanning Department of Energy & Department of Defense and engineering professionals who have left top Fortune 500 industries such as energy, oil & gas, tech, and aerospace. ","""Carbon, Energy, Innovation, Industry, Nature, Food & Agriculture""",Senergy_Tech.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/8rWOwYVdJG_xvo2hH7-prQ/xfg2HG0RIenaOVofdqrtjsuhfP-MbbpJ1r3aSMeimILNw0fsrwIjWcmAi031z64n8c9U4FXzC58PN-LQtgofBxPdCaeShK3OsLeoho2SS1o/8nNh441J7TJdT-pUEy_-JCY4z7CGUQ-0urYbSJlwW18),Senergy Tech,0,,,,checked,checked,"Water,Energy,Agriculture,Other,Ocean,Meteorology",0,"""Blockchain (L1, L2)"",Token,Oracle,dApp"
https://valueway.studio.site/,Other,10/24/2022 6:51 AM,"Value_way is the platform tracing economic values with blockchain technology. Phase 1 (web application) Start measuring greenhouse gas emissions in coffee distribution from the producing countries to final consumption, starting with Africa. We will develop a visualization service that allows anyone to compare the measured greenhouse gas emissions in an easy-to-understand manner. Phase2(Cardano on chain) develop and implement an algorithm to indirectly prove carbon credits by describing (journaling) the visualized coffee consumption with a story in one's own account. build a model in which tokens are given as an incentive for providing descriptive data, which is personal information, and these tokens can be given directly to African producers, mainly in Ethiopia, who are connected through DID via P2P. ","""Carbon, Food & Agriculture""",Value_way_logo.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/ByjW7h0w-Pr7dfA6n0O7Hg/O13nQc_S7zfxoL-FQDajpL1TRwM33ZGZTIGKDPJkRUpll5dDNpYU-LmTOqlw5E0qrh9q-Tn8LMy94pH99khfpGjLzFAneMMPpvqYetJCLBI/KHfZhbs9untOaAYYU9ObO8ho-nHp2Ng4pC3ikqpT9NM),Value_way,0,,,,checked,checked,,0,"dApp,DAO,Token"
www.aionsigma.com,Not sure / still deciding,10/24/2022 6:51 AM,"By way of assessing social trust (e.g. cooperatives) and buy now pay later smartphone contracts (lease) we empower entrepreneurs and small businesses to join the digital society, build reputation and scale.  Our assessment model fits the local trusted circles and brings social pressure (peer guarantees) besides the technical (device collateral) and financial (guarantees). ","""Social justice, Education, Food & Agriculture, Investing, Energy""",S4G_logo_color-H.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/Vjo16KyitI67pb7m_u15Gg/wajaE-E2QguRf5N7OuvOLq7RK0_2KyjoEVAJgHby8t_59yZnBwu4f-vT5ir3ZQ6Y6tqsQyRUKWtzvJqgFrtnD72alz62zH-cdOlbjmgSdUc/Mx0xYqBf4sNP2mr7-qrca_ernYv_1-y6S_-7qHruSGs),Aioneer,0,,,,checked,checked,,0,"DAO,dApp,Other"
eco.bancambios.com,"Other,Celo",10/24/2022 6:51 AM,"Implement Satellite Geo monitoring to Projects issuing Carbon Credits Eliminate the low quality of Carbon Credit in circulation Accelerate the Plastic Credits, Blue Credits, and Clean Water Credits Global marketplace Launchpad of Regenerative Initiatives","""Carbon, Nature, Innovation, Industry""",bc eco.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/YL5ToLYAT32cxU-ILJIaFw/EJnvvHvaqhdXgnsD3d8UNvy-VX2Apfa1bS1vhmFHlzpj8SWWtLU7LX6-SY1Rlb0N6-CepIGYkvooXOvw6I4_cTLG4Pj8N7jAPdKuHced8Os/1GTAUUaofNvhhEntux_orGIoH-QeMxq_hE_S2ACv_NU),Bancambios Eco,0,,,,checked,checked,"Biodiversity,Animals,Ocean,Water",0,"NFT,DEX,dApp,Token,DAO"
https://chatafisha.com/,Other,10/24/2022 6:51 AM,"An open platform to provide solutions for issues in our community, align resources and relevant stakeholders to tackle these through blockchain technology, while creating incentives for the community. Our first project is creating smart bins for collecting plastic all over the city, as well as provide incentives for the plastic collectors","""Innovation, Social justice, Carbon, Nature, Other""",IMG-20221007-WA0001.jpg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/97d8MPdw_o4a0XpMVumnTw/FVE9YVytkO-D6BzUJZDkN7QJp9hG6WGcBdPBVtcXvmXxRPX3R-wuCUOVMxZyP6FzFk4VLH8Jl-_jiM3W43qZ5lJLY6Mb5wFw7sQfN8eRKpE/4BxVZPE6BOO3uX-QCppHVWHIebDB1w6NEezBayriBlI),Chatafisha,0,,,,checked,checked,"Biodiversity,Agriculture",0,"Token,NFT,DAO"
https://cosmosforhumanity.eu/,Cosmos,10/24/2022 6:51 AM,Create an incentive for companies to donate and participate to the preservation of the access to space for Humanity.,"""Education, Industry, Politics & activism, Nature, Innovation, Other""",C4H_VistaPrint.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/A2IORUSKwLzh83O7BoD1UA/D1kJkwBqUEkVl1PuaBz1IsMwx6XaWZ3r94U0I3T_a9knALSwSzKobXgN_gt4Zu1fv6Hi2p04wnenBwyBq-iRfVOBdWM0YU9l_k0jcH3xheI/pcwb6NO0uhvfqANxkP6MygcStftPPKfGp4g8D5WklAU),Cosmos for Humanity,2,,,,checked,checked,Other,0,"""Blockchain (L1, L2)"",dApp,DAO"
,"Not sure / still deciding,Ethereum",10/24/2022 6:51 AM,Smart aquaculture parks providing sustainable aquaculture infrastructure as a service.,"""Food & Agriculture, Social justice""",Logo V1 wobckg.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/bO4euwEg0boM7CtO7wbbbA/mcztKxsChpOaj1oWfMuj0ie6RzoHCkCzyG-ZAvR0ZmpFSeu26-qPXi1SR_cl4xqbfk8V3Dm5hY7HNvsdAmgVMdFQrhC_CM_yNRRGB7Q_t1k/-O5eil5MCKe5BR_xjApcjTJdUzYbXfyvIavlshE8c0A),Equinova,0,,,,checked,checked,,0,Token
www.growyourown.cloud,"Ethereum,Polygon",10/24/2022 6:51 AM,"Our solution is to help accelerate the development of clean data applications through DNA data storage. In particular we are focused on plant-based data storage technology, where data can be stored in plants and trees to store data and capture carbon.  This is something we have developed, winning international awards. Now we are seeking to launch our first applications and to grow GYOC as a community led DAO.","""Nature, Carbon, Innovation""",GYOC_logo_full_color_kontra_RGB.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/Cng1ur8YFAQoWxWXIn0S_g/qqnqPBgAz72Gf7W2IYcvyAd7Iy7CRyPbKz7nnCPBWbcB8hxpHVFdme-gN1IcNjvdR7nule3V5xQJpLf-S_pHl4noeZRjq6OSWng_6fF4hoc3nzPw3H-a3rXybujfGLK9/iwuLeENzB2VI8NnDjt7wOYrwIj0S0zuzqcDrAPuhRKg),GYOC,2,,,,checked,checked,"Biodiversity,Forestry",0,"DAO,NFT"
https://kokodao.xyz/,"Regen Network,Cosmos,Not sure / still deciding",10/24/2022 6:51 AM,Proof of impact based on biodiversity and work with local communities,"""Nature, Food & Agriculture""",Koko Dao-02.jpg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/OPi-TZ9RwZQ-BR6Bbd71Iw/M3-EE4ZFpK7IFwwYuv7Mze8sIIFZynaZkoJDjazn_GFaTAmA84b49TIx9468HegZfX16S54FswjFj-6joOLSBxD144CF7f8TLjNCqGj-ugI/Dr17MF1t5ySqm1q-uMy8zoSi4_JCXjwjPi-jxc_VbA8),KOKO DAO,0,,,,checked,checked,"Biodiversity,Forestry,Food Forests,Agriculture",0,DAO
https://www.smartcentretanzania.or.tz/index.php/njombe-innovation-academy/,Not sure / still deciding,10/24/2022 6:51 AM,"Create an environment where local youth gain the tools and mindset to transform the challenges that surround them into social enterprises. We are replicating a cost-effective and ""freesponsible"" community approach that has already proven to be successful in neighboring countries. ","""Education, Innovation, Social justice""",NIA Logo.jpg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/7Yq5J12T4A0H-uwggO_FNA/DVC8aEMpvRuro9JrL66qUqXensfZfxlkD1cjTizuVjC1zBvq_I9zVVldCd8c7spaBQflUPEmwiETqwgXe7fgbGWctJbq7ev-1coEzFK0knI/XCdMtoL-GUESpeOdESBYzdHNpzB0_oG0YyIkERaRmBc),Njombe Innovation Academy,0,,,,checked,checked,,0,"Token,DAO"
,Not sure / still deciding,10/24/2022 6:51 AM,"I am building a specialty chocolate and coffee brand with a traceable supply chain, in pursuit of regeneration. The brand operates in Nicaragua, and I am currently building a flagship chocolate shop/cafe in Chicago, effectively connecting consumers to source in a real and transparent way. I spent the last ~10 years living in Nicaragua building an ecosystem of businesses in hospitality, experiences, and farming and work with networks of thousands of smallholder farmers on the ground. I want to make it easier for farmers to transition over to regenerative farming practices and give them all the economic incentives possible using carbon farming and decentralized protocols that are coming online. On the consumer side, I want to make it easy for consumers to fund regeneration through a DAO and offer super customers an NFT loyalty program where a portion of funds also feeds the DAO. The main aim of the DAO will be to buy land and conserve it, with the vision of becoming an economic force that the gold miners and colonists cannot fight with. ","""Nature, Carbon, Food & Agriculture, Social justice, Education, Energy""",Oro Chocolate - Filled gold web.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/St1n9NXWXA67e8bJZ8I1Wg/F8Vi4UUAn4fxLMRVxdoa4UiY5LeLmarj4u9d590I5v0d3qgh3IDz2HqWJqsL-gIdOp8EBv0RJGmikOgUy4FWkPM3SdTAi0tDvAN-Wwfd5X5lvUEaJxJTaYH-HKbofcEn/1Awbi56xo34l-PyoOPX1H7__z4jIGiZh29hjiGHS7cc),Oro Chocolate,0,,,,checked,checked,"Biodiversity,Forestry,Food Forests,Water,Agriculture,Energy",0,"DAO,NFT"
,Not sure / still deciding,10/24/2022 6:51 AM,"Our protocol provides an infrastructure for land owners to generate additional revenue for adopting and maintaining regenerative or conservative practices. While offering offsetters the possibility to secure carbon certificates for the long term, simplifying the planification of their net-zero strategy. ","""Carbon, Food & Agriculture, Investing, Nature""",Logo.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/Zh3DQO-j5p2XEIC8xaTTow/o5l2FXYnY0qAnkN0_LiQnL1p6IXjkoPG5N7Cy9toUJSq6-iwFLZ3feH5yoR_hPqDOC2n-X9MAE1ugtPW82iPZg/1jsvMhv-mhGJ5GCLuapvCBYV1jBXLYEIYxxJesvzYXk),tasc.earth,0,,,,checked,checked,"Forestry,Agriculture",0,"NFT,DAO,""Blockchain (L1, L2)"",Oracle,Stablecoin,Token,dApp,DEX"
https://hellobetter.world/,Ethereum,10/24/2022 6:51 AM,"Creating a web3 climate brand that appeals to the masses using entertainment, humor, and engaging campaigns.","""Carbon, Nature, Energy""",Tvi2GgZe_400x400.jpg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/fG6lRfCEMjuoge9pLcX9bg/zQ1ht0Ey5CPhIhZpURrS0u3RmdYEeP9j7Kl3KOW7k-A8F0Qxrr1GmckNcIBgMTtyv2RET-J7_vvDoMzZVM24EgJ_RQBKTa0UxXtB2CDCCWw/Oxn6riAIRE8o_fGWi4_sOYWOmp1Jjg6Rd4qFQQbmMI4),BETTER,0,,,,checked,checked,"Energy,Ocean",0,"NFT,Token,DAO"
https://bridgit.io,Not sure / still deciding,10/24/2022 6:51 AM,"We coined the term Metaweb as the space above the webpage. We are catalyzing a digital nation for regenerative practitioners and communities to safely meet and interact above the webpage.  It's a dedicated layer above the web where people, information, and interactions have a presence. This meta-layer will enable the regen community to connect online content into a robust regenerative information ecology that provides a shared context for communication, coordination, and collaboration on regenerative projects. ","""Nature, Carbon, Education, Food & Agriculture, Innovation, Politics & activism, Industry, Social justice""",Bridgit dots.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/dbckeaXJoYldygndPAMApw/aMGKz3G6Jagch_MFMwKMuUcY84jj3hD_nWN-npu4h-t3jstncPY39XYv3dg4OSpjtnFr0dvCwe14W90KImYXsJWLsxAghZ_KN00YWe4VBbs/KzwCz-9_6yiWel3pFNXGgGmh3r-CjHcyKMHjoQce71Y),Bridgit DAO,0,,,,checked,checked,Other,0,"dApp,""Blockchain (L1, L2)"",Token,Stablecoin,DEX,DAO,NFT"
https://coraltribe.io/,Solana,10/24/2022 6:51 AM,"A platform for impact investing, tokenising shares and decentralising crowdlending.  Tokenization of shares that provides liquidity to a traditionally illiquid market.","""Nature, Food & Agriculture, Innovation, Investing, Education, Politics & activism, Other""",Copy of CCT LOGO.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/TWXZdaiX_t8M_7_5gcSVvg/EBljyXrgQw4sV3muvcAACF3D6BF0J0RjlvGMr-cppazJlMG2E2-JRa3LN0z2aLbVdCT03UoaW72aIyIAbsr7qQq10rlFmyUe63dSzlmkgrY/_vXEeoRSsPIGBRFe5o4m6n-7WIXEzDtvfqXelUchlgI),Coral Tribe,7,,,,checked,checked,"Ocean,Animals,Biodiversity,Water",0,"Token,DEX,DAO,NFT,Other"
www.deepventure.io,Not sure / still deciding,10/24/2022 6:51 AM,We are building web3 tools/ dApps for Space Scientists to build upon publicly available patents and spin-off in an open and structured way.,"""Industry, Innovation, Investing, Infrastructure, Carbon, Other""",DeepVenture Image.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/S6cWEBnqRv_pHNWcolMbzg/OtxWapsVJJrOFbWe5P6b-ZC_QbJXxLycjgZKXfBAMT6aU-L6NspVgX5J3QpjlnrAoqt5vahGb9j-o5-gWNHsEVHdXEs8-vv_4QRWQSC9tko/GhdKPY-FnUlwsSiq3Twv7LBlktOfsj5m1IavpqIL-HU),DeepVenture,0,,,,checked,checked,,0,"DAO,dApp,Token"
earthist.network,"Ethereum,Celo,Regen Network,Cosmos",10/24/2022 6:51 AM,Education program for farmers (young) to build new farmlands with regenerative practices. Seed bank that holds ancestor seeds. MRV for carbon reduction via hemp plants. Community-owned farmlands.,"""Nature, Carbon, Food & Agriculture, Innovation, Social justice, Politics & activism""",earthist network logo 15.05.2022 twitter.jpg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/v5ZGZcH1sDoqnQjPSgKTBQ/xvAd-8q2N5Wd8ucT3zq6_M-xgeqxyvHBpyz7LgT-CUowly7XE94t8I7QQ-CWME2oj6ftZ_JyPrU9mRwSO_Y3v_0u4z-lqTqmsS71efLvAMZK6sXXYStXPAn8df8E6fwS/ro44oKlYZO8RVZnkITaKqMwANwVsLrEGasAcruREL_E),Earthist,2,,,,checked,checked,"Biodiversity,Agriculture,Water,MRV",0,"DAO,NFT,Token,Other"
